BUYSUBSIDIARYPAY,NIPLEDGELOAN,DISPOSALINVREC,INVFLOWOUTOTHER,ISSUEBONDREC,OPERATEFLOWOUTBALANCE,OPERATEFLOWINOTHER,NIBUYBACKFUND,NDLOANADVANCES,GETSUBSIDIARYPAY,OPERATEFLOWBALANCE,BUYGOODSSERVICEPAY,SUBSIDIARYACCEPT,SUMOPERATEFLOWIN,EMPLOYEEPAY,INVFLOWOTHER,NETINVCASHFLOW,NIDEPOSITINCBANKFI,DISPSUBSIDIARYREC,EFFECTEXCHANGERATE,CASHEQUIENDING,FINAFLOWBALANCE,SUMINVFLOWIN,FINAFLOWOUTBALANCE,INTANDCOMMPAY,CASHEQUIENDINGBALANCE,INVINCOMEREC,REDUCEPLEDGETDEPOSIT,NIINSUREDDEPOSITINV,SALEGOODSSERVICEREC,TAXRETURNREC,SUMOPERATEFLOWOUT,OTHEROPERATEREC,NETRIREC,SUMINVFLOWOUT,NETOPERATECASHFLOW,SUBSIDIARYREDUCTCAPITAL,STARTDATE,LATESTNOTICEDATE,OPERATEFLOWINBALANCE,INTANDCOMMREC,NILOANADVANCES,NICASHEQUI,NIBORROWFROMFI,PREMIUMREC,NICASHEQUIBALANCE,SUMFINAFLOWOUT,INVPAY,CASHEQUIENDINGOTHER,ISLISTINGREPORT,REPORTDATE,GROUPID,OTHERFINAREC,FINAFLOWINBALANCE,FINAFLOWINOTHER,OPERATEFLOWOUTOTHER,NIBORROWFROMCBANK,ENDDATE,NICASHEQUIOTHER,INVFLOWOUTBALANCE,OTHERFINAPAY,ACCEPTINVREC,FIRSTNOTICEDATE,REPAYDEBTPAY,SUMFINAFLOWIN,DISPFILASSETREC,INVFLOWINBALANCE,OPERATEFLOWOTHER,NIDEPOSIT,NETFINACASHFLOW,DIVIPAY,NIBORROWFUND,OTHEROPERATEPAY,CASHEQUIBEGINNING,FINAFLOWOUTOTHER,NIDISPTRADEFASSET,INVFLOWBALANCE,BUYFILASSETPAY,LOANREC,SUBSIDIARYPAY,ADDPLEDGETDEPOSIT,FINAFLOWOTHER,INDEMNITYPAY,OTHERINVREC,TAXPAY,DIVIPROFITORINTPAY,OTHERINVPAY,INVFLOWINOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE
,,2194600000,,,0,,,,,0,1709629651,,2583339395,259092838.7,,-147619316.7,,,149266.09,487786848.2,0,2210701523,0,,0,10680305.6,,,2554701495,4040130,2154907245,24597770.49,,2358320839,428432150.1,,2019-1-1,2021-2-9,0,,,10310251.58,,,0,306147442.9,2194600000,,1,2019-12-31,,,0,,,,2020-12-31,,0,75014057.36,,2020-2-28,53773962.5,35495594.9,107095.97,0,,,-270651848,,,56384240.49,477476596.6,,,0,163520839.3,35495594.9,2720000,,,,5314121.05,129800515.4,177359423,200000,,CNY,10007249,合并,年度报告,年度报告
,,,,,0,,,,,0,215019383.2,,1608791225,49033100.5,,-5282073.02,,,,86731238.33,0,1553704,0,,0,,,,372990320.4,1762776.04,1569862965,1232524953,,6835777.02,38928260.18,,2019-1-1,2021-2-23,0,1513175.47,-2481966,32369295.04,,,0,28276892.12,,,1,2019-12-31,,,0,,,,2020-12-31,,0,,,2020-3-3,27621985.23,27000000,1553704,0,,,-1276892.12,,,1282080415,54361943.29,,,0,6835777.02,27000000,,,,,,26212032.72,654906.89,,,CNY,10004062,合并,年度报告,年度报告
,,,,,0,,,,32750000,0,1295785347,,1630440074,217752667.6,,-184063029.7,,,14530.99,189525513.6,0,46122.07,0,,0,,,,1527195041,6480943.34,1620932346,96764089.34,,184109151.8,9507728.57,,2019-1-1,2021-3-23,0,,,7114672.76,,,0,554197328.3,,,1,2019-12-31,,72702771.13,0,,,,2020-12-31,,0,25064315.13,,2020-3-13,516000000,735852771.1,46122.07,0,,,181655442.9,,,70750335.18,182410840.9,,,0,151359151.8,663150000,,,,,,36643995.52,13133013.12,,,CNY,10005739,合并,年度报告,年度报告
,,23000000,,,0,,,,,0,2928909598,,4027008225,365252648.8,,-198663004.5,,26798478.28,1284234.59,469266564.5,0,70201043.73,0,,0,7888739.45,,,3914008055,66907035.02,3504745533,46093134.94,,268864048.2,522262692.4,,2019-1-1,2021-3-23,0,,,114311317.1,,,0,1981755579,242300000,,1,2019-12-31,,316182973.7,0,,,,2020-12-31,,0,111380000,,2020-3-17,1767000000,1771182974,4527763.8,0,,,-210572605.5,,,128646798.2,354955247.5,,,0,26564048.21,1455000000,,,,,7986062.2,81936487.83,103375579.2,,,CNY,10005747,合并,年度报告,年度报告
,,134020527.6,,,0,,,,,0,540447869.3,,1344068745,105665234.5,,-455473716,,,,181214804.2,0,134023852.5,0,,0,2442.89,,,676863416.3,5721595.89,1188735335,661483732.9,,589497568.5,155333410.4,,2019-1-1,2020-2-29,0,,,-134192432.4,,,0,271191572.1,15020527.64,,1,2019-12-31,,60000000,0,,,,2019-12-31,,0,68789521,,2020-2-29,148400000,437139445.2,882,0,,,165947873.2,,,472633578.7,315407236.6,,,0,397934515.8,377139445.2,,,,,,69988652.16,54002051.06,176542525.1,,CNY,10005480,合并,年度报告,年度报告
,,250142120.4,,,0,,,,492203865,0,38479442459,,55239284886,4092610405,,-2988850414,,9172372.16,-5036881.58,5537422181,0,720239542.2,0,,0,30199277.4,,,54094588641,547057252,47312968746,597638992.4,,3709089956,7926316140,,2019-1-1,2021-3-2,0,,,-2864573282,,,0,25866634538,770000000,,1,2019-12-31,,4959595902,0,,,,2020-12-31,,0,422944893.3,,2020-3-6,16080329510,18069632412,38249251.23,0,,,-7797002126,,,1418555905,8401995463,4921523377,,0,2446886091,13110036510,,,,,392476521.1,3322359976,4441836758,,,CNY,10005629,合并,年度报告,年度报告
,,505400000,,,0,,,,980000,0,2179847002,,5396148977,556748082.8,,-440835137.9,,,3274209.02,718073340,0,523449685.8,0,,0,11457997.68,,,5028758969,263356738.5,4036082787,104033270.1,,964284823.7,1360066190,,2019-1-1,2021-3-12,0,,,216352891.9,,,0,1086152370,864000000,,1,2019-12-31,,,0,,,,2020-12-31,,0,,,2020-3-12,944100000,380000000,6591688.13,0,,,-706152369.6,,,907947549.5,501720448.1,,,0,31845884.12,380000000,,,,,,391540152.1,142052369.6,67458939.61,,CNY,10005657,合并,年度报告,年度报告
,27501000000,1.53644E+12,,6.77834E+11,0,45839000000,,,396000000,0,,,1.52278E+12,74456000000,,-3.80157E+11,,2916000000,1077000000,3.03466E+11,0,1.72694E+12,0,2.05262E+11,0,1.83635E+11,,43412000000,,,1.27334E+12,1.42283E+11,,2.1071E+12,2.49445E+11,,2019-1-1,2021-2-4,0,2.29656E+11,3.74919E+11,-4558000000,,7.9257E+11,0,7.93635E+11,2.06699E+12,,1,2019-12-31,,1026000000,0,,1.52899E+11,,2020-12-31,,0,5052000000,28945000000,2020-2-21,6.64271E+11,9.18712E+11,2506000000,0,,2.6902E+11,1.25077E+11,14691000000,,1.50959E+11,3.08024E+11,54386000000,,0,12210000000,2.10907E+11,2157000000,,,2.22773E+11,1451000000,77376000000,69926000000,,,CNY,10009951,合并,年度报告,年度报告
,,115362000,,,0,,,,112554957.5,0,2111471339,24700000,3144800026,132817407.7,,-491298043.4,,,,325805933.6,0,206222232.5,0,,0,9856512.65,,,3102258021,,2547106616,42542004.83,,697520275.9,597693409.7,,2019-1-1,2020-3-31,0,,,-52519158.12,,,0,1103459524,153683803.2,,1,2019-12-31,,11845000,0,,,,2019-12-31,,0,3000000,24700000,2020-3-17,880000000,944545000,30600,0,,,-158914524.4,,,57439573.24,378325091.7,,,0,351281515.2,908000000,111536000,,,,80973119.84,245378296,220459524.4,80000000,,CNY,10005544,合并,年度报告,年度报告
,,76419273.21,,,0,,,,3774265.09,0,1601902790,34275000,2341665167,573637143.1,,-451778907.8,,,,1068088400,0,82205014.32,0,,0,5301796.15,,,1869885841,,2585012483,471779326.5,,533983922.1,-243347315.7,,2019-1-1,2020-2-29,0,,,-276827302,,,0,284976078.5,522468713.9,,1,2019-12-31,,49000000,0,,,,2019-12-31,,0,14269030.21,34275000,2020-2-29,240800000,703275000,483944.96,0,,,418298921.5,,,339264020.8,1344915702,,,0,7634943.17,620000000,,,,,,70208529.41,29907048.3,106000,,CNY,10005566,合并,年度报告,年度报告
,,928512,,,0,,,,115538089.1,0,400050114.5,,914417484.7,190297355.7,,-272017514.1,,,,264917887.5,0,928512,0,,0,,,,873311397.8,9769112.1,701248366.7,31336974.79,,272946026.1,213169118,,2019-1-1,2020-3-17,0,,,167238023.5,,,0,195816078.9,,,1,2019-12-31,,,0,,,,2019-12-31,,0,,159202498.5,2020-3-17,182200000,421902498.5,,0,,,226086419.6,,,39522065.16,97679863.95,,,0,157407936.9,262700000,,,,,,71378831.29,13616078.89,,,CNY,10004310,合并,年度报告,年度报告
,,268109926.5,,,0,,,,,0,20120719.93,,330624607.3,73435805.74,,-29651238.34,,,,320948137,0,269587076.6,0,,0,1335180,,,326837415.7,,153061578.1,3787191.59,,299238314.9,177563029.2,,2019-1-1,2020-2-28,0,,,140804084.2,,,0,7592339.71,266403176.2,,1,2019-12-31,,484633.02,0,,,,2019-12-31,,0,,,2020-2-28,,484633.02,141970.12,0,,,-7107706.69,,,10631844.43,180144052.8,,,0,32835138.73,,,,,,,48873207.99,7592339.71,,,CNY,10004312,合并,年度报告,年度报告
,,620000000,,,0,,,,,0,1650115355,,2203247740,283829082.3,,57816217.59,,,-3907794.94,639623202,0,938297482.7,0,,0,21778521.54,,,1955902504,158146279.4,2059627452,89198956.43,,880481265.1,143620288,,2019-1-1,2021-3-23,0,,,191130906.5,,,0,99593204.12,592665278.1,,1,2019-12-31,,21200000,0,,,,2020-12-31,,0,,,2020-3-17,83696417.3,93195400,68470997.38,0,,,-6397804.12,,,101182036.7,448492295.5,,,0,59768023.19,71995400,8481119.57,,,,228047963.8,24500977.75,15896786.82,228047963.8,,CNY,10005458,合并,年度报告,年度报告
,,1032478406,,,0,,,,27935218.32,0,4199635683,,7513474162,1278272401,,-333244189.6,,,11980905.74,877304090.2,0,2055817738,0,,0,14205908.73,,,6905260525,131146685.8,6770528329,477066952,,2389061927,742945833,,2019-1-1,2021-3-12,0,,,456273240.4,,,0,781933338.3,393778406.3,,1,2019-12-31,,446553485.1,0,,,,2020-12-31,,0,332099678.3,,2020-3-12,205000000,816524029.5,39320859.91,0,,,34590691.26,,,1110092869,421030849.8,,,0,552157088.9,369970544.4,,,,,969812562.8,182527376.8,244833660,1415191214,,CNY,10046972,合并,年度报告,年度报告
345411800,,,,1287100000,0,198609875,,,,0,27062258645,2000000000,35120752234,893223819,,-3422941586,3729071,,1109566,4796121786,0,5910688645,0,,0,557285,,,34175556685,,31245788525,436925356,,9333630231,3874963709,,2019-1-1,2020-3-13,0,,1060003882,1514196070,,,0,17847991073,294000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,2000000000,2020-3-13,16239708916,18909055454,18984046,0,,309660318,1061064381,,,857758461,3281925716,228701680,,0,2786118919,15621955454,,626002596,,,5791546383,1368814647,1034168677,5627508716,99600931,CNY,10054349,合并,年度报告,年度报告
,,,,,0,,,,,0,306268014.5,,1943604634,366802769.9,,-31043486.99,,,,1617269993,0,713000,0,,0,713000,,,1182315328,,1540559056,761289305.9,,31756486.99,403045578.4,,2019-1-1,2021-3-27,0,,,249831543.6,,,0,122170547.7,,,1,2019-12-31,,,,,,,2020-12-31,,0,,,2020-3-5,21300000,,,0,,,-122170547.7,,,753752232.7,1367438450,,,0,31756486.99,,,,,,,113736038.8,100870547.7,,,CNY,10067145,合并,年度报告,年度报告
,,127064345.3,,,0,,,,,0,555923613,,1314054762,254176350.8,,-102569967.5,,999,360189.59,397880706.6,0,270362515.7,0,,0,31972766.99,,,1251245578,15970410.89,1136288290,46838773.1,,372932483.1,177766471.7,,2019-1-1,2021-3-9,0,,,-42154374.65,,,0,646117761.4,160480000,,1,2019-12-31,,,0,,,,2020-12-31,,0,4202220.2,800000,2020-2-29,560202564.6,528406692.9,111324404.4,0,,,-117711068.5,,,206688611.2,440035081.2,,,0,212128834.4,527606692.9,25456014.21,,,,,119499715.5,81712976.56,323648.74,,CNY,10093934,合并,年度报告,年度报告
,,30000000,,,0,,,,210992718.8,0,4514256399,2450000,5705322871,323321889.4,,289563360.1,,11296047.5,2106560.84,187711492.5,0,771198878.5,0,,0,950496.95,,,5599697338,15223791.1,5398014139,90401742.36,,481635518.4,307308732.4,,2019-1-1,2020-3-18,0,,,24803968.9,,,0,2509131737,26000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,2450000,2020-3-18,2354709922,1934957053,720729821.4,0,,,-574174684.5,,,212033987.2,162907523.6,,,0,231727253.4,1932507053,,,,,8222512.65,348401863.3,154421815.2,12915546.17,,CNY,10077114,合并,年度报告,年度报告
,,,,,0,,,,,0,897240432.8,,2374777732,311715734.9,,736595319,,,9911822.1,1525777908,0,1177235297,0,,0,,,,2018927513,105999603.4,1762378637,249850615.8,,440639977.8,612399095.3,,2019-1-1,2020-1-23,0,,,456569632.9,,,0,1187336604,20000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,20278463.47,,2020-1-23,683700000,285000000,5019341.2,0,,,-902336603.6,,,283612211.6,1069208276,,,0,160639977.8,285000000,,,,,1172215956,269810257.6,483358140.1,260000000,,CNY,10074445,合并,年度报告,年度报告
,,,,,0,,,,,0,1545692899,,2135747103,179951599.5,,-76073443.88,,,-647473.2,152226945,0,132584.03,0,,0,,,,2110652477,,1798084205,25094625.95,,76206027.91,337662898.1,,2019-1-1,2021-3-27,0,,,109002464.6,,,0,320639516.4,,,1,2019-12-31,,91700000,0,,,,2020-12-31,,0,91798202.9,,2020-3-17,216500000,168700000,132584.03,0,,,-151939516.4,,,26466361.84,43224480.46,,,0,76206027.91,77000000,,,,,,45973345.37,12341313.5,,,CNY,10079706,合并,年度报告,年度报告
,,,,,0,,,,,0,266836394.1,,512681036.6,69153194.82,,-930859.18,,,303562.19,98695383.57,0,714383.51,0,,0,,,,506699023.3,,386825973.5,5982013.35,,1645242.69,125855063.1,,2019-1-1,2021-3-23,0,,,53734003.49,,,0,121393762.7,,,1,2019-12-31,,,0,,,,2020-12-31,,0,14854.67,,2020-2-29,97900000,49900000,218000,0,,,-71493762.65,,,9478212.06,44961380.08,,,0,1645242.69,49900000,,,,,496383.51,41358172.55,23478907.98,,,CNY,10098027,合并,年度报告,年度报告
,,,,,0,,,,,0,1233849483,26825000,2776450659,530036795.1,,-1087796214,,,1398209.62,458173304.3,0,9193655.27,0,,0,,,,2622536778,16866416.76,2113734691,137047463.5,,1096989869,662715967.3,,2019-1-1,2021-2-27,0,,,1246182.21,,,0,731112209.7,25000000,,1,2019-12-31,,,0,,,,2020-12-31,,0,159764596.4,26825000,2020-3-17,395103378,1156040429,9193655.27,0,,,424928219,,,224441006.6,456927122,,,0,1071989869,1129215429,,,,,,125407406.9,176244235.3,,,CNY,10076570,合并,年度报告,年度报告
,,,,,0,,,,,0,1726292414,,2272369847,129159995.6,,-270938545.1,,,2748200.04,366061603.8,0,340795427.3,0,,0,2789989.94,,,2197123403,64042423.48,2016131283,11204021.05,,611733972.4,256238564.2,,2019-1-1,2020-3-13,0,,,114095935.2,,,0,1290893404,,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-3-13,1188290076,1416941120,7281067.69,0,,,126047716,,,62222077.1,251965668.6,,,0,375409602.8,1416941120,,,,,330724369.6,98456796.57,102603327.4,236324369.6,,CNY,10098592,合并,年度报告,年度报告
,,50570000,,,0,,,,2025896.78,0,7794455860,118490320,9639319335,533012996.4,,-518323544.6,,,-263863.41,691480686,0,54513056.28,0,,0,49175.11,,,9160068350,,9319124590,479250984.1,,572836600.8,320194745,,2019-1-1,2021-2-24,0,,,-23978508.94,,,0,2265676166,51170000,,1,2019-12-31,,6000000,0,,,,2020-12-31,,0,136981.12,118490320,2020-3-10,2167200000,2440090320,158081.17,0,,,174414154.1,,,863740865.7,715459195,,,0,519639604.1,2315600000,,,,,3735800,127914867,98339184.81,1100,,CNY,10086444,合并,年度报告,年度报告
,,,,,0,,,,,0,3467363461,,4587774009,351509791,,13046833.23,,,-1464048.45,772433215.1,0,227396306.3,0,,0,,,,4396566043,55126539.1,4117796981,136081426.6,,214349473.1,469977027.8,,2019-1-1,2020-4-9,0,,,155540888.2,,,0,1716494740,124991800,,1,2019-12-31,,11279800,0,,,,2019-12-31,,0,7672254.32,,2020-3-18,1618320607,1390475816,1483105.19,0,,,-326018924.4,,,159356507.5,616892326.8,,,0,89357673.11,1379196016,16281038.26,,,,225913201.2,139567222,90501878.73,,,CNY,10098354,合并,年度报告,年度报告
,,430394.22,,,0,,,,,0,254599011.3,,888894335.4,114682278.6,,-77054176.27,,,,248404445.8,0,1089947196,0,,0,5367731.85,,,870416503.1,,732085676.4,18477832.27,,1167001372,156808659,,2019-1-1,2021-3-19,0,,,57360495.1,,,0,48898987.6,48015000,,1,2019-12-31,,,0,,,,2020-12-31,,0,,26505000,2020-3-12,,26505000,149070,0,,,-22393987.6,,,260811844.8,191043950.7,,,0,34986372.34,,,,,,1084000000,101992541.7,48898987.6,1084000000,,CNY,10099796,合并,年度报告,年度报告
,,,,,0,,,,,0,104413932.7,,254594278.4,88714175.14,,-2780084.15,,5392963.7,-12200.15,15874688.78,0,33781463.05,0,,0,,,,247928270.2,,251716312.9,6666008.17,,36561547.2,2877965.49,,2019-1-1,2020-3-18,0,,,-81813135.45,,,0,171188816.6,,,1,2019-12-31,,44490000,0,,,,2019-12-31,,0,81362272.77,,2020-3-18,46937602.45,89290000,28388499.35,0,,,-81898816.64,,,34397511.62,97687824.23,,,0,36561547.2,44800000,,,,,,24190693.42,42888941.42,,,CNY,10098465,合并,年度报告,年度报告
,,672900000,,,0,,,,,0,2510442729,,4225916879,258397781.9,,-41656002.83,,,2917809.97,141602954.6,0,700566747.8,0,7462288.83,0,4725457.42,,,3540600125,16311127.45,3555067834,630619551.6,,742222750.6,670849045,,2019-1-1,2021-2-9,0,38386075.04,-82990550.9,3104738.54,,,0,2815418668,638000000,,1,2019-12-31,,381990000,0,,,,2020-12-31,,0,1336985009,8900000,2020-2-29,1374855830,2186412555,3041290.36,0,,,-629006113.6,,,757320355.4,138498216,,,0,84322750.61,1795522555,7189775.16,,,,19900000,104435229.5,103577829.5,19900000,,CNY,10123432,合并,年度报告,年度报告
,,,,,0,,,,28954401.4,0,1886188333,14550000,3232976730,494939691,,-762470742.2,,,-5056088.54,660263761.5,0,2961248.46,0,,0,,,,2996108272,166134099.2,2643253363,70734359.12,,765431990.6,589723367.2,,2019-1-1,2021-3-6,0,,,84619275.66,,,0,1060012443,36812,,1,2019-12-31,,285620561,0,,,,2020-12-31,,0,67486898.34,14550000,2020-3-12,818680385.3,1322435182,2961248.46,0,,,262422739.2,,,114127522.9,575644485.9,,,0,735845676.2,1022264621,17623704.69,,,,,147997816.3,173845159.5,595101,,CNY,10127029,合并,年度报告,年度报告
,,2410000000,,,0,,,,,0,831044404.9,,2279603797,225146234.6,,-612733642.7,,,337822.81,827056916.4,0,2445164814,0,,0,34290358.38,,,2215716635,,1763101334,63887161.47,,3057898457,516502463,,2019-1-1,2020-3-17,0,,,-301126239.5,,,0,205232882.7,2410000000,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-3-17,,,874456,0,,,-205232882.7,,,400608677.1,1128183156,,,0,647898457.1,,,,,,,306302017.3,205232882.7,,,CNY,10141320,合并,年度报告,年度报告
,,710000000,,,0,,,,0,0,1640186119,644290,2962908362,763110185.5,,155216574.9,,98809083.85,-240640.16,722947589,0,819229267.9,0,,0,8906176.18,,,2817384541,6976798.28,2721584062,138547022.6,,664012693,241324299.9,,2019-1-1,2020-3-7,0,,,425746773.2,,,0,81123617.59,634700000,,1,2019-12-31,,0,0,,,,2019-12-31,,0,5413205.63,644290,2020-3-7,74664436.75,110570156.2,1514007.87,0,,,29446538.58,,,223932297.9,297200815.8,,,0,29312693,109925866.2,,,,,,94355459.47,1045975.21,,,CNY,10186487,合并,年度报告,年度报告
,,,,,0,,,,,0,249436282.8,,655187746,131199179.9,,-48151827.58,,,,91577585.17,0,920863161.1,0,,0,12237774.3,,,622951137.2,24805474.15,491914481.5,7431134.65,,969014988.7,163273264.5,,2019-1-1,2021-3-26,0,,,18888603.95,,,0,115484747.5,,,1,2019-12-31,,,0,,,,2020-12-31,,0,73437052.5,19251914.5,2020-3-13,,19251914.5,1125386.77,0,,,-96232833,,,52859640.88,72688981.22,,,0,21014988.65,,,,,,907500000,58419377.99,42047695,948000000,,CNY,10195971,合并,年度报告,年度报告
,,27446550000,,,0,,,,,0,1743460556,,10193190094,4169211234,,-131106910.5,,,,2724335002,0,27643810373,0,,0,197260373,,,10149942939,,7719204009,43247155.21,,27774917283,2473986085,,2019-1-1,2020-3-10,0,,,2075623456,,,0,3610954518,27055030000,,1,2019-12-31,,,0,,,,2019-12-31,,0,1503370.8,,2020-3-10,2083698800,3343698800,,0,,,-267255718.5,,,1212317365,648711545.3,,,0,719887283.5,3343698800,,,,,,594214853.2,1525752348,,,CNY,10173355,合并,年度报告,年度报告
,,20000000,,,0,,,,,0,779601712.4,,1971490150,297292770.1,,-233825998.3,,10026345.31,1178287.24,219008884,0,280584047.9,0,,0,723690.84,,,1870142568,15554965.89,1487230752,85792615.59,,514410046.2,484259397.2,,2019-1-1,2021-2-9,0,,,-15801511.05,,,0,739460547.6,26000000,,1,2019-12-31,,21600000,0,,,,2020-12-31,,0,,,2020-3-17,641155566,472047350.5,642228,0,,,-267413197.1,,,207903969.5,234810395,,,0,196060046.2,450447350.5,8000000,,,,249191783.7,202432300.5,98304981.63,292350000,,CNY,10138164,合并,年度报告,年度报告
,,,,,0,,,,,0,122793381.8,,2294833951,707797071.6,,-542343847.1,,,6940427.83,3803098923,0,13297049.98,0,,0,11983529.98,,,2097440530,16065332.43,1075754650,181328087.9,,555640897,1219079300,,2019-1-1,2021-3-2,0,,,425627881.2,,,0,258048000,12610000,,1,2019-12-31,,,,,,,2020-12-31,,0,,,2020-2-25,,,,0,,,-258048000,,,62581388.26,3377471042,,,0,129341215.3,,,,,,1313520,182582808.7,258048000,413689681.7,,CNY,10141573,合并,年度报告,年度报告
,,1353568778,,,0,233854539.8,,,,0,206989930.1,,1442568719,393192974.2,,-80128920.19,,,3549030.4,847285618.1,0,1377868306,0,,0,17712531.69,,,1118714798,13419235.66,1290266443,45250354.67,,1457997226,152302276.2,,2019-1-1,2021-3-20,0,31329791.12,326462350.1,-42706846.13,,,0,183429232.5,1299787097,,1,2019-12-31,,,0,,,,2020-12-31,,0,,,2020-2-8,65000000,65000000,6586996.1,0,,,-118429232.5,,,290760707,889992464.3,,,0,158210129.1,65000000,,,,,,72860481.22,118429232.5,,,CNY,10141440,合并,年度报告,年度报告
,,12500,,,0,,,,,0,52130513.44,,118330757.3,33163334.69,,-3850511.54,,,,23040998.4,0,12500,0,,0,,,,93469388.19,,135251763.3,24861369.08,,3863011.54,-16921006.03,,2019-1-1,2021-3-10,0,,,-13580075.32,,,0,8908557.75,,,1,2019-12-31,,15000000,0,,,,2020-12-31,,0,8793480.77,,2020-3-17,100000,16100000,,0,,,7191442.25,,,45967397.25,36621073.72,,,0,3863011.54,1100000,,,,,,3990517.92,15076.98,,,CNY,10042717,合并,年度报告,年度报告
,,16400000,,,0,,,,,0,399965326.6,,836975202.7,129331296.6,,-99906918.71,,3724360.93,-196894.14,193712593.5,0,313910918.6,0,,0,531564.71,,,760539812,3614513.43,787812793.3,72820877.29,,413817837.4,49162409.45,,2019-1-1,2020-3-7,0,,,-39570707.43,,,0,154101845.6,13380000,,1,2019-12-31,,2100000,0,,,,2019-12-31,,0,3600000,,2020-3-7,124365061.8,165472541.6,254993,0,,,11370695.97,,,227632302.3,233283301,,,0,54437837.35,163372541.6,,,,,293000000,30883867.76,26136783.81,346000000,,CNY,10132130,合并,年度报告,年度报告
,,8250000,,,0,,,,,0,390936445,,789311065.4,101994008.6,,-360447296.2,,,5823.67,1166776271,0,15554484.52,0,,0,421272.24,,,743703698,5503509.45,845047820.1,40103857.94,,376001780.7,-55736754.67,,2019-1-1,2021-3-27,0,,,638238105.9,,,0,193583667,37085800,,1,2019-12-31,,100000000,0,,,,2020-12-31,,0,2411792.44,,2020-3-14,146800000,1248000000,484271.77,0,,,1054416333,,,273236018.4,528538164.8,,,0,294849985.8,1148000000,,,,,6398940.51,78881348.14,44371874.51,44065994.87,,CNY,10054211,合并,年度报告,年度报告
,,2000000,,,0,,,,,0,1092069468,30000,3635130589,294175248.2,,-334980142.2,,,50153.11,1381818489,0,762022285.3,0,,0,,,,3615123922,,1500386161,20006666.32,,1097002428,2134744427,,2019-1-1,2021-3-3,0,,,1235567547,,,0,670696585,122283390.2,,1,2019-12-31,,,0,,,,2020-12-31,,0,36539300,64449694.09,2020-2-20,387000000,106449694.1,510481.65,0,,,-564246890.9,,,107767304.5,146250942,,,0,284719037.4,42000000,,,,,759511803.7,6374140.63,247157285,690000000,,CNY,10153947,合并,年度报告,年度报告
,,670990000,,,0,,,,,0,241016361.1,,404166228.5,92997370.35,,53272594.76,,156292.24,,97966368.79,0,674400727.2,0,,0,3254434.92,,,382320702.9,12069804.97,403518112.7,9775720.64,,621128132.4,648115.82,,2019-1-1,2020-3-18,0,,,24515905.61,,,0,29404804.97,611990000,,1,2019-12-31,,,,,,,2019-12-31,,0,29373149.34,,2020-3-18,,,,0,,,-29404804.97,,,52273756.32,73450463.18,,,0,9138132.4,,,,,,,17230624.88,31655.63,,,CNY,10151967,合并,年度报告,年度报告
,,969228213.4,,,0,,,,,0,165224129.3,,486852363.9,85021634.65,,-194884239.9,,,-274512.63,68955702.2,0,969674649,0,,0,80920.02,,,458145985.1,923581.17,329579709.6,27782797.6,,1164558889,157272654.3,,2019-1-1,2021-3-27,0,,,-134126405.4,,,0,96240307.16,1120450000,,1,2019-12-31,,,,,,,2020-12-31,,0,23306363.95,,2020-3-10,,,365515.5,0,,,-96240307.16,,,49446919,203082107.6,,,0,44108888.82,,,,,,,29887026.74,72933943.21,,,CNY,10127467,合并,年度报告,年度报告
,,,,,0,,,,,0,546814635.3,,1228196862,196912341.5,,-194509865,,,-1695796.81,263556029.4,0,1616365.33,0,,0,1200000,,,1142296346,58490472.92,994029942.6,27410043.01,,196126230.4,234166919.3,,2019-1-1,2020-2-29,0,,,-133357364.5,,,0,395802786.8,20000000,,1,2019-12-31,,67318964.89,0,,,,2019-12-31,,0,34411667.76,67265200,2020-2-29,109900000,224484164.9,416365.33,0,,,-171318621.9,,,134811794,396913393.9,,,0,176126230.4,89900000,,,,,,115491171.8,251491119,,,CNY,10127953,合并,年度报告,年度报告
,,1803960000,,,0,,,,,0,1895414087,,2525310359,169118165.8,,-121842653.3,,,-2593530.86,145989024,0,1826114857,0,,0,21202755.42,,,2508504359,,2242645021,16806000.63,,1947957510,282665337.9,,2019-1-1,2021-3-27,0,,,24853719.78,,,0,569375434,1924000000,,1,2019-12-31,,6000000,0,,,,2020-12-31,,0,9586130.07,,2020-3-7,514353304.1,436000000,952101.8,0,,,-133375434,,,95984769.07,121135304.2,,,0,23957510.49,430000000,,,,,,82127999.74,45435999.79,,,CNY,10129538,合并,年度报告,年度报告
