CAPITALRESERVE,SETTLEMENTPROVISION,LTACCOUNTPAY,BILLREC,LLIABOTHER,OTHERPAY,LASSETOTHER,LOANADVANCES,INTERESTPAY,SPECIALRESERVE,SELLBUYBACKFASSET,REPORTDATE,LIABOTHER,ADVANCEPAY,LTREC,SUMLLIAB,SUMLASSET,OTHERREC,ANTICIPATELIAB,NONLLIABONEYEAR,GENERALRISKPREPARE,SUMASSET,TRADEFLIAB,MONETARYFUND,DEFERINCOMETAXASSET,MINORITYEQUITY,OILGASASSET,ACCOUNTPAY,SUMLIABSHEQUITY,SUMNONLLIAB,BUYSELLBACKFASSET,AGENTTRADESECURITY,BORROWFROMCBANK,COMMPAY,INVENTORYSHARE,OTHERLASSET,ENDDATE,SUMLIAB,BORROWFUND,ACCOUNTREC,PREMIUMREC,SHEQUITYOTHER,SUMPARENTEQUITY,DEFERINCOME,ESTATEINVEST,STARTDATE,PARENTEQUITYOTHER,NONLLIABOTHER,OTHERNONLLIAB,PRODUCTBIOLOGYASSET,INTANGIBLEASSET,RICONTACTRESERVEREC,DIVIDENDREC,ADVANCERECEIVE,STBORROW,SALARYPAY,SURPLUSRESERVE,NONLASSETOTHER,SHARECAPITAL,LTBORROW,DEFERINCOMETAXLIAB,RETAINEDEARNING,SUMSHEQUITY,ANTICIPATELLIAB,CONSTRUCTIONPROGRESS,INTERESTREC,OTHERLLIAB,LATESTNOTICEDATE,HELDMATURITYINV,OTHERNONLASSET,INVENTORY,ASSETOTHER,TAXPAY,FIXEDASSET,CONTACTRESERVE,SUMNONLASSET,BONDPAY,NONLASSETONEYEAR,LTDEFERASSET,FIRSTNOTICEDATE,GOODWILL,RIPAY,STBONDREC,DIVIDENDPAY,LTEQUITYINV,AGENTUWSECURITY,DEVELOPEXP,RIREC,SALEABLEFASSET,LENDFUND,BILLPAY,DEPOSIT,SUSTAINBOND,CLHELDSALEASS,OTHERCINCOME,FVALUEFASSET,LTSALARYPAY,PREFERSTOCBOND,CLHELDSALELIAB,SUSTAINBOND,DEFINEFVALUEFASSET,FVALUEFLIAB,DEFINEFVALUEFLIAB,PREFERSTOCBOND,OTHEREQUITYOTHER,OTHEREQUITY,DERIVEFLIAB,DERIVEFASSET,SHORTFINANCING,ACCOUNTBILLPAY,ACCOUNTBILLREC,OTHERNONFASSET,OTHCREDINV,OTHEREQUITYINV,CREDINV,DRAWINGEXP,CONTRACTLIAB,CONTRACTASSET,AMORCOSTFLIAB,HELDSALEASS,FVALUECOMPFASSET,AMORCOSTFLIABFLD,HELDSALELIAB,FVALUECOMPFASSETFLD,AMORCOSTFASSETFLD,AMORCOSTFASSET,MARGINOUTFUND,CURRENCY,REPORTSOURCETYPE,REPORTTIMETYPE,COMPANYCODE,COMBINETYPE,TOTAL_OTHER_RECE,FINANCE_RECE,TRADE_FINLIAB_NOTFVTPL,USERIGHT_ASSET,LEASE_LIAB,TRADE_FINASSET_NOTFVTPL,TOTAL_OTHER_PAYABLE,CONSUMPTIVE_BIOLOGICAL_ASSET
367692084,,8537870.01,3086374.12,,,,,,,,2019-12-31,,5469270.18,6204000,502597844.3,627539393.2,,,10513280.3,,1511900022,,167913111.5,30739899.88,35802571.98,,143599454.7,1511900022,182871868.4,,,,,,69905506.94,2020-9-30,685469712.7,,140473535.3,,,790627737.5,8722095.33,3178905.82,2019-1-1,,,,,104956979,,,45814760.04,229673381.5,16581745.55,16836329.41,,126670000,163947056.6,1664846.49,270859762.2,826430309.5,,138323002.2,,,2020-10-30,,32890365.5,184021434.8,,11070054.37,486159304.7,,884360628.9,,,13227860.45,2020-4-28,21766311.42,,,,,,,,,,41703922.88,,,,8569561.92,,,,,,,,,,,,,,,185303377.5,143559909.4,46914000,,,,,,,,36326057.44,,,,,,,,CNY,三季度报告,年度报告,10506163,合并,2639359.64,7339526.72,,,,10365216.67,3641244.98,
559341702.5,,,,,,,,,,,2019-12-31,,23310837.18,,70436046.82,902781804.4,,,,,1246493201,,342189797.3,480185.16,,,10062153.8,1246493201,7408000,,,,,17648799,39197071.8,2020-9-30,77844046.82,,97608981.47,,,1168649154,7408000,,2019-1-1,,,,,10394739.58,,,,,37523.96,62659611.76,,90817470,,,473479169.1,1168649154,,80553068.87,,,2020-10-24,,6950223.15,108114543,,24726617.34,206674894.4,,343711396.8,,,4414934.7,2020-4-25,,,,,29243350.9,,,,,,,,,,,,,,,,,,,,,,,,,10062153.8,97608981.47,,,5000000,,,12758884.94,,,,,,,,,,,CNY,三季度报告,年度报告,10191776,合并,756979.93,,,,,291603593.7,22850866.78,
354875917.1,,,851769.65,,,,,1381888.51,168616.34,,2019-12-31,,27818721.18,,407801560.1,716387872,,,,,1098476278,,333321391.1,33789451.89,91109086.83,,141947023,1098476278,,,,,,,36463470.34,2020-9-30,407801560.1,,96092838.07,,,599565630.7,,,2019-1-1,,,,,92607427.2,,,44625446.75,90152436,2445124.13,23114422,,132000000,,,89687041.32,690674717.5,,61554541.27,,,2020-10-29,,30742978.59,120114697.8,,6466958.19,111519375.9,,382088405.6,,,16623260.5,2020-4-30,,,,,35251370.2,,,,,,110959563.3,,,,-280366.11,,,,,,,,,,,,,,,252906586.3,96944607.72,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10299268,合并,27057515.01,74667468.92,,,,,11205008.68,
4259929865,1887047540,,,,,,,,,10037807023,2019-12-31,2149411016,,,,,,,,619594651.2,59920334525,,8879676149,176750717.7,5384096470,,34316294.16,59920334525,,3505744837,7512796666,,,,,2020-9-30,42413087993,150068750,747858938.9,,,12123150063,,156642036.8,2019-1-1,,,,,584113695.2,,,,,237678308,292289870.8,,5180000000,,99850963.76,2012666644,17507246532,,395860677,,,2020-10-31,,,,8583908433,68841127.56,113148035.1,,,18020388944,,,2020-4-28,66634466.97,,,,644871981.4,,,,,150102500,,,,,-241330968.4,,,,,,,,,,,,274923.17,,,,,,979663520.6,3838700734,,,,,,,,,,,,,6068122662,CNY,三季度报告,年度报告,10004866,合并,,,,,,23141487599,,
940040695.7,,,10864167.16,,,,,,,,2019-12-31,,13191840.13,443871873.8,708455917.9,2403517533,,,,,2965221778,,1083350348,24418404.5,39746642.81,,389648875.6,2965221778,300809179,,,,,,197359109.9,2020-12-31,1009265097,,765992335.7,,,1916210038,250000,,2019-1-1,,,,,,,,201897338.7,,25502526.14,86096707.16,,208000000,300282916.7,276262.29,682019410.2,1955956681,,,,53691472.1,2021-3-9,,,301624818.6,,17036518.88,38585232.79,,561704244.8,,24827168.55,347225.16,2020-4-28,,,,,52418890.61,,,,,,,,,,53225.3,,,,,,,,,,,,,,,389648875.6,776856502.9,,,2062618,,,,,,,,,,,,,,CNY,年度报告,年度报告,10506166,合并,6307744.63,,,,,,20679186.45,
361297695.9,,,2054850,,,,,,,,2019-12-31,,3241730.09,,333621406.5,384738500.3,,629671.44,,,997099270.1,,60712033.83,4054414.33,41556921.36,,110914973.3,997099270.1,74734653.53,,,,,,5850454.24,2020-9-30,408356060.1,,155129879.8,,,547186288.6,9978249.55,,2019-1-1,,,,,52703036.65,,,183268.25,182732383.1,5979597.79,13270064.79,,74312721,60089943.28,4036789.26,98341467.01,588743210,,134325777.8,,,2020-10-30,,2413023.84,128097449,,3463921.23,236016977.2,,612360769.7,,,18334452.71,2020-3-31,159398181.3,,,,4914905.91,,,,,,19688004.55,,,,-35660.08,,,,,,,,,,,,,,,130602977.8,157184729.8,,,200000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10120566,合并,1483324.44,28168779,,,,,10659258.36,
1168656146,,11776457.57,10533469.26,,,,,140000,,,2019-12-31,,180029606.8,,3698170247,10025463677,,4088124.19,,,13213321335,,5090389533,62906883.56,1064646827,,1968318129,13213321335,1799226350,,,,,,68845727.94,2020-9-30,5497396596,,829848370.9,,,6651277912,852736213.1,435557893.8,2019-1-1,,,,,707411827.4,,,690721391.9,,231669119.3,125977118.7,,1822500000,507901581,14060490.18,3656833857,7715924738,,346925603.2,,,2020-10-30,,258854329.4,3076725607,,96275137.99,1093508712,,3187857658,,,51959884.18,2020-4-29,186011299.7,,,915592,7332978.82,,29464097.96,,,,53000000,,,,-122689209.7,,408663483.7,,,,,,,,,,,,,2021318129,840381840.1,,,7924147.79,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10194712,合并,55163198.48,13928163.86,,,,700000000,658186468.8,
257299470.3,,,1000000,,,,,,,,2019-12-31,,7046198.56,,139180111.9,319355449.8,,,,,686723670.9,,110486932.3,399898.52,-91268.31,,32143750.54,686723670.9,6165477.72,,,,,12127500,13946880.74,2020-9-30,145345589.6,,45762309.59,,,541469349.6,6089148.27,,2019-1-1,,,,,36717779.77,,,3480862.87,,2380512.5,26076428.19,,87690000,,76329.45,182530951.2,541378081.3,,83931407.71,,,2020-10-27,,4075549.46,46506129.06,,744656.94,220214376.1,,367368221.1,,,12029209.52,2020-4-25,,,,,,,,,,,84185075,,,,,,,,,,,,,,,,,,,116328825.5,46762309.59,10000000,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10376308,合并,1836400,22261736.52,,,,70508863.01,16245254.03,
1143944847,,,570000,,,,,,,,2019-12-31,,21012540.83,,802489304,3699235741,,,,,5450819678,,1270791656,10483954.65,45963012.71,,428070879.2,5450819678,49730527.67,,,,,,855836801.8,2020-9-30,852219831.7,,248142394,,,4552636834,22154207.02,1393356.85,2019-1-1,,,6000000,,143701267.5,,,73691175.41,100000000,40401437.36,253276224.7,,700000000,,21576320.65,2455415762,4598599846,,286450790.8,,,2020-10-31,,25292070,586568801.8,,53429024.54,1160465914,,1751583937,,,5189964.89,2020-4-23,12697900.19,,,,70187330.79,,13306437.67,,,,50000000,,,,,,,,,,,,,,,,,,,478070879.2,248712394,22414950,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10410321,合并,12460278.98,394615509.6,145400,,,309237757.8,56751387.5,
517364174.5,,936973372.3,19000000,,,,,6983026.5,,,2019-12-31,,299765.57,47099975,928229351.8,1837128384,,,487400115.4,,9128351517,,221557098.4,2590567,-35.53,,328745907.1,9128351517,4876353372,,,,,,99311643.8,2020-9-30,5804582724,,1476658593,,,3323768828,,,2019-1-1,,,,,91548974.33,,,,,7122961.52,32458268.19,,2074100000,3939380000,,699846385.2,3323768792,,264687143.9,,,2020-10-31,,393859508.2,226233.18,,65730747.78,6458854244,,7291223133,,,12772031.2,2020-3-10,,,,13169078.74,,,,,,,,,,,,,,,,,,,,,,,,,,328745907.1,1495658593,19810688.62,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508355,合并,20075049.62,,,,,,39229620.02,
258264346,,,833900,,,,,,944322.43,,2019-12-31,,23764362.98,,172250808.5,432342859.8,,,13446000,,844911601.8,,84190671.1,855788.96,52222.62,,55049457.23,844911601.8,408333.25,,,,,12310160,2059333.44,2020-9-30,172659141.8,,311686093.8,,,672200237.4,408333.25,,2019-1-1,,,,,61294373.12,,,681772.77,72000000,9964210.07,30258318.3,,89702000,,,305341410.7,672252460,,4945681.87,,,2020-10-29,,,368122,,4358302.77,335272586.5,,412568742,,,10200311.55,2020-3-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55049457.23,312519993.8,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508357,合并,9440376.47,,,,,,16751065.67,
352120841.4,,,96238619.04,,,,,,,,2019-12-31,,15803032.76,,527527181.4,762839586.4,,,,,1558901452,,235468131.8,21668630.41,,,108913010.9,1558901452,79745159.52,,,,,13514600,48655031.74,2020-12-31,607272340.9,,200346731.7,,,951629111,15151200.3,,2019-1-1,,,64593959.22,,38542434.82,,,222475907.7,,27883252.16,26991501.84,,226230000,,,359801367.7,951629111,,97274766.74,,,2021-3-30,,6551702.15,109166574,,23341469.42,607010545.7,,796061865.5,,,25013785.65,2020-4-14,,,,,,,,,,,53662308.06,,,,,,,,,,,,,,,,,,,162575319,296585350.8,,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10508358,合并,12324083.19,,,,,44837382.14,91251233.14,
412066208.7,,1327198,,,,,,,,,2019-12-31,,8412735.61,,270677972.6,1072823297,,10913120.76,,,1416118147,,411105106.7,7001362.99,,,146945728.9,1416118147,20095492.55,,,,,,4049792,2020-9-30,290773465.1,,170809458,,,1125344681,7855173.79,745948.8,2019-1-1,,,,,22759547.05,,,16371492.15,,46334652.09,43339570.02,,164248000,,,505690902.6,1125344681,,3179894.15,,,2020-10-24,,2624287.8,189000327.8,,3632516.32,306983809.1,,343294849.9,,,,2020-4-29,,,,,,,,,,,44511333.03,,,,,,,,,,,,,,,,,,,191457061.9,170809458,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508359,合并,2748180.83,28697695.62,,,,258000000,12882250.14,
2036185178,,307674035.3,1096000,,,,,,,,2019-12-31,,196511979.9,,7395340755,4457342329,,,190335018.6,,17485144995,,308154015.9,91547196.74,103823134.8,,3070553072,17485144995,1476788346,,,,,,859562315.7,2020-9-30,8872129100,,412461219,,,8509192759,57083699.78,11403377.52,2019-1-1,,,,,624605731.1,,,163060825.6,2784919611,106287354.2,185036578.6,,938000000,496000654.6,9357732.6,5349199782,8613015894,,1495965270,,100073000,2020-10-28,,130143086.4,2448543380,,817469306.8,10665679622,,13027802666,606672223.4,,170447.44,2020-4-24,4768876.07,,,,3519057.79,,,,,,86777089.53,,,,771221.09,,,,,,,,,,,,,,,3157330162,413557219,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508360,合并,34755386.86,196258032.2,,,,,75865476.93,
278700999,,583604,16057147.13,,,,,,34842026.83,,2019-12-31,,9171555.03,1400000,275237371.5,511240632.9,,,2477485,,1222827863,,228406181.9,7149757.76,115884309.7,,109600073.9,1222827863,66000469.93,,,,,,4006666.44,2020-9-30,341237841.5,,210487154.2,,,765705711.5,4804892.55,1457692.58,2019-1-1,,,,,76810662.57,,,7881555.41,100159447.1,31083912.5,43584889.66,,276000000,41450360.18,2494736.74,132577796,881590021.2,,194737519.2,,,2020-10-28,,11847175,17643764.7,,11961211.57,351997481.7,,711587229.8,,,1780744.64,2020-4-25,59118021.38,,,,,,,,,,,,,,,,16666876.46,,,,,,,,,,,,,109600073.9,226544301.3,5288174.99,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508348,合并,5087517.33,20380646.14,,,,,12073686.04,
205160595.3,,,3799731.16,,,,,,7318618.23,,2019-12-31,,3107561.93,,94311707.28,462447580.5,,,,,641103479.2,,55673997.72,1172959.14,,,62440595.49,641103479.2,6113896.86,,,,,,150795203.8,2020-9-30,100425604.1,,88503100.79,,,540677875,4230738.95,,2019-1-1,,,,,27681284.34,,,414073.53,,7464055.61,27992902.94,,66670000,,1883157.91,233535758.6,540677875,,1416730,,,2020-10-23,,412949.84,105425133.4,,2706985.98,145950003.5,,178655898.7,,,2021971.91,2020-4-10,,,,,,,,,,,20700000,,,,,,,,,,,,,,,,,,,83140595.49,92302831.95,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508356,合并,144690.55,54998161.15,,,,,585996.67,
547796535.6,,,8208634.16,,,,,48300.66,1922380.34,,2019-12-31,,33149878.38,,521798946.7,757714869.3,,,,,1428052779,,261897002.2,7473648.91,10333922.82,,84459677.57,1428052779,49582569.87,,,,,26820000,28334755.29,2020-9-30,571381516.5,,231331799.6,,,846337339.8,2613000,,2019-1-1,,,,,78807567.57,,,114498088.6,64548350,16591311.97,7969831.54,,121605923,,19165446.45,190978096.5,856671262.6,,102663.72,,,2020-10-30,,198470.2,182147190.1,,17196741.88,194163794.7,,670337909.9,27804123.42,,28011900.53,2020-4-29,361579864.2,,,,,,,,,,1122400.82,,,,-311303.72,,,,,,,,,,,3195876.58,,,,85582078.39,239540433.7,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10200274,合并,12645609.55,,,,,,223382375.8,
839722435.1,,587479355.5,4750000,,,,,,22248842.72,,2019-12-31,,20854779.96,345341951.7,2387388582,4374018548,,,,,5952625076,,699350466.5,116039305.4,9405561.33,,708118262.6,5952625076,928374708.8,,,,,62174640,2125150.18,2020-9-30,3315763291,,2675671832,,,2627456224,9793399.14,14638978.42,2019-1-1,,,30240660.55,,34841614.3,,,94845600.61,730000000,568252838.2,168884602.2,,185890627,300000000,861293.59,1472978646,2636861785,,,1106557.38,,2020-10-30,,23400000,487585858.4,,166625661.7,430711475.3,,1578606528,,,7336024.95,2020-4-25,45224845.68,,,,297204688.2,,,,,,,,,,-94288.96,,,,,,,,,,,,,,,708118262.6,2680421832,10145174.35,200000000,53722469.31,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508361,合并,483578221.4,,,,,102240,119546218.8,
214047418.3,,,,,,,,,11310058.37,,2019-12-31,,3811320.96,,348014180.7,681622869.8,,,21843430.54,,1301172770,,219033790.1,11346703.43,58621258.43,,152275707.4,1301172770,328617381.5,,,,,9432671.4,11469173.22,2020-12-31,676631562.2,,236949345.9,,,565919949.8,30416840.47,,2019-1-1,,,,,55540449.58,,,655029.16,133442449.2,13020023.76,16664018.61,,151375222,152203000,2417144.73,142682288.3,624541208.3,,77205382.81,,410000,2021-3-23,,61741003.21,104732564.3,,4413792.02,360015706.6,,619549900.6,143580396.3,,270504.12,2020-4-8,23584211.39,,,,19845939.51,,,,,,,,,,,,,,,,,,,,,39273615.71,,,,152275707.4,236949345.9,10000000,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10508354,合并,2006254.15,103620421.2,,,,,21953748.63,
1410966202,,42000000.03,392864627.8,,,,,,1207719.89,,2019-12-31,,21777164.34,,844863379.8,2672211726,,,21000000,,3230936969,,1002795757,9949056.95,23870726.6,,299110724.8,3230936969,44244022.13,,,,,19757158.2,244133991.8,2020-9-30,889107402,,575899472.9,,,2317958840,,,2019-1-1,,,,,93432058.61,,,9953807.05,7000000,48323729.97,74456384.42,,259372220,,2244022.1,594468840.4,2341829567,,37638780.28,,31468791.44,2020-10-30,,7213134.04,431773222.6,,3824892.41,319012137.6,,558725242.6,,,7603816.23,2020-4-27,58876258.83,,,,,,,,,,395556112.7,,,,-2755368.42,,,,,,,,,,,,,,,694666837.5,968764100.7,25000000,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10508362,合并,1625253.22,983365.77,7341248.34,,,358870.7,21284073.17,
205769399.3,,6080000,,,,,,,,,2019-12-31,,11380852.34,,668501704.4,823896282.6,,,5005937.5,,1465642899,,250678801.1,31858485.83,7616001.55,,174143697.9,1465642899,106898783.8,,,,,,21712103.3,2020-9-30,775400488.1,,209004204.2,,,682626409.6,58597950.82,18052017.96,2019-1-1,,,,,34305420.8,,,29585.2,450731776,16889839.31,31240578.21,,218760000,37853434.07,4367398.86,225021866.6,690242411.2,,81817079.6,,,2020-10-29,,50982645.29,325068323.9,,13952870.01,388571041.2,,641746616.7,,,9823567.91,2020-4-25,,,,,11163858.09,,,,,,4540000,,,,1834565.45,,,,,,,,,,,,,,,178683697.9,209004204.2,15172500,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10184201,合并,3663419.48,2388578.26,,,,,3207998.39,
184061544.9,,,,,,,,,,,2019-12-31,,1410905.31,,320541792.2,579578198.8,9592593.16,,,,912546941.4,,256983781.1,4809506.46,,,133055492.1,912546941.4,364260.73,,,,,13189554,3982202.74,2020-9-30,320906052.9,,159421880.6,,,591640888.5,364260.73,11258992.61,2019-1-1,,,,,80211137.93,,,9960029.85,109316677.4,13869243.13,33684973.5,,142504600,,,244579324.2,591640888.5,,85016440.18,,,2020-10-28,,1171255.5,148186835.9,,10143814.19,150405129.7,,332968742.6,,,,2020-2-20,96280.23,,,,,,,,,,27825902.78,,,,,,,,,,,,,,,,,,,160881394.9,159421880.6,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10278121,合并,9592593.16,,2556362.34,,,,13814270.31,
1605140527,,,,,,,,1645903.92,,,2019-12-31,,22583783.38,,322843441.3,345493245.7,,,100000000,,1957103614,,96554087.06,8734426.07,29084695.13,,80811022.19,1957103614,266831553.9,,,,,,3957415.39,2020-9-30,589674995.2,,173555419.5,,,1338343924,720000,,2019-1-1,,,,,102642464,,2280000,7806651.47,80000000,20943784.33,9726169.55,,545854264,250000000,16111553.89,-824031838,1367428619,,25425339.82,,,2020-10-30,,14503529.3,30475380.97,,12750794.5,156966766.9,,1611610368,,,71133316.46,2020-4-25,1165271721,,,,,,3771504.45,,,,,,,,1654801.7,,,,,,,,,,,,,,,80811022.19,173555419.5,,,63161300.38,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10136139,合并,18367159.33,,,,,,20531188.8,
188732258,,59452450.54,8750863.55,,,,,103451.83,,,2019-12-31,,3574126.01,,80255830.2,473652896.3,,,,,649805730.8,,52347701.45,5089542.19,10482746.79,,20317383.6,649805730.8,62318372.08,,,,,,3701397.69,2020-9-30,142574202.3,,150238710.5,,,496748781.7,,,2019-1-1,,,,,862890.26,,,1514103.42,37150000,6040562.59,18743146.37,,99000000,,2865921.54,172918950.8,507231528.5,,,,,2020-10-29,,34702635,66562630.43,,11464705.07,5711808.49,,176152834.5,,,301535.34,2020-4-25,100984423.2,,,,,,,,,,,,,,17354426.54,,,,,,,,,,,,,,,20317383.6,158989574.1,,,28500000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10476838,合并,3971323.08,,,,,184506143.6,3769075.52,
64418685.59,,,36069992.4,,,,,27206.94,11080929.69,,2019-12-31,,2158381.71,,123329217.5,299387451.1,,,,,622501924.7,,47156181.79,4436530.95,,,43968030.22,622501924.7,6369860,,,,,,8667183.58,2020-9-30,129699077.5,,113349182.9,,,492802847.2,6369860,3054413.1,2019-1-1,,,,,29807440.58,,,1678472.99,21000000,31456658.66,37328532.76,,63160000,,,316814699.1,492802847.2,,12122890.7,,,2020-10-28,,25329095.96,72208638.03,,5771736.04,248364102.4,,323114473.7,,,,2020-4-16,,,,,,,,,,,15000000,,,,,,,,,,,,,,,,,,,58968030.22,149419175.3,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10195230,合并,272726.81,19505163.81,,,,,4454319.63,
62449065,,,,,,,,,,,2019-12-31,,5281842,,284113852,491950510,,,,,994074468,,227118818,7344864,3698542,,141140581,994074468,5667865,,,,,,7715660,2020-9-30,289781717,,76215838,,,700594209,5667865,,2019-1-1,,,,,68772977,,,50688920,,23620623,36708157,,385000000,,,216436987,704292751,,23842089,,,2020-10-29,,5467051,130730610,,10995402,394466503,,502123958,,,2068419,2020-9-1,162055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141140581,76215838,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10517481,合并,6517052,38370690,,,,,57668326,
240801231.5,,,4453171.6,,,,,,64348,,2019-12-31,,3656301.67,,180304650.5,400567707.6,,,,,835405794.3,,159912502.7,2037733.06,,,5370665.23,835405794.3,2932149.94,,,,,18148000,7614813.36,2020-9-30,183236800.5,,68433205.38,,,652168993.8,2932149.94,,2019-1-1,,,,,32360537.77,,,5252437.54,70000000,4436910.11,19391427.41,,193210000,,,216817403.7,652168993.8,,163374986.7,,,2020-10-29,,10039735.38,29600782.17,,9265668.39,204771683.6,,434838086.7,,,,2020-4-28,7667186.44,,,,,,14586223.76,,,,21593690.55,,,,32583.29,,,,,,,,,,,,,,,26964355.78,72886376.98,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10517482,合并,96896930.71,,,,,30000000,64385278.7,
856928207.5,,,,,,,,,,,2019-12-31,,9887410.96,,1648790177,2795284048,,,255968646.3,,4395467312,,954941910.9,12261641.15,50925648.37,,1088387327,4395467312,420972534.6,,,,,,42508446.53,2020-9-30,2069762712,,1569645503,,,2274778952,54675947.53,28443616.46,2019-1-1,,,,,79848456.29,,,54919483.58,,135475956.8,70511960.59,,457884577,358699529.7,7597057.36,887657793.1,2325704600,,10604577.35,,168934.41,2020-10-28,,44837236.48,171506641.6,,22462620.2,1080762979,,1600183264,,,150570617.3,2020-4-28,13350135.62,,,14905583.28,111992678.2,,,,,,,,,,1796413.72,,,,,,,,,,,,,,,1088387327,1569645503,67511326.93,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10487276,合并,46794134.92,,,,,,91407208.57,
987977108.2,,,,,,,,,,,2019-12-31,,10183138.97,,613684465.6,1415842967,,,45091437.5,,3178409582,,501824453.7,7759259.81,,,169458886.7,3178409582,23356830.46,,,,,,6733036.96,2020-12-31,637041296,,14358640.21,,,2541368286,4523000,,2019-1-1,,,,,166791759.1,,,227947405.7,,58776441.65,140980745.9,,390199998,,15160867.16,1022210434,2541368286,,333543304.9,,,2021-3-20,,18446395.79,848040445.1,,56690167.62,1234290454,,1762566615,,,1735441.9,2020-3-31,,,,,,,,,,,,,,,,,3672963.3,,,,,,,,,,,,,169458886.7,14358640.21,,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10337549,合并,3583251.63,31120000,,,,,55720126.42,
319763721.6,,1100715.06,,,,,,,,,2019-12-31,,5466301.57,,239085474.5,317659940,,,,,1235908966,,293746429.5,486963.09,87764567.41,,37701908.31,1235908966,5756352.95,,,,,,5687912.43,2020-9-30,244841827.4,,5598389.16,,,903302571.1,,14854338.24,2019-1-1,,,,,115182158.1,,,42372158.26,85000000,22547608.65,48380318.31,,116000000,,4655637.89,405191617.5,991067138.5,,133043486.3,,,2020-10-27,,13241059.49,5717658.02,,38980362.09,617224318.7,,918249025.9,,,594150.45,2020-4-30,,,,,,,,,,,,,,,13966913.66,,,,,,,,,,,,,,,37701908.31,5598389.16,,,23622551.55,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10200962,合并,1443249.31,,,,,,12483437.16,
218668557.9,,6633836.08,,,,,,196214.16,,,2019-12-31,,6724463.93,,397612143.1,736835991.3,,,3551430.93,,1033812919,,106268427,3453052.63,-1509563.21,,104742312.2,1033812919,45613343.06,,,,,,1353535.31,2020-9-30,443225486.1,,310402938.8,,,592096995.7,20479506.98,,2019-1-1,,,,,1296513.7,,,5752731.01,189652954.8,7764806.9,17966999.73,,141890000,18500000,,212042320.5,590587432.5,,816600,,,2020-10-27,,25492952.42,229784841.5,,2594231.32,242072596.1,,296976927.3,,,23303732.41,2020-4-24,,,,,541480.05,,,,,,80559494.78,,,,1529117.49,,,,,,,,,,,,,,,185301806.9,310402938.8,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10520953,合并,5679359.07,76622425.72,,,,,2994181.18,
1113030155,,,,,,,,,,,2019-12-31,,22933681.78,,301375448.8,1316723196,,,32446676.85,,2359031560,,395396452.8,49252062.42,,,142580588.8,2359031560,112633084,,,,,,471860747.1,2020-9-30,414008532.8,,186723847.2,,,1945023028,68109066.6,,2019-1-1,,,,,130122100,,,29317227.14,35081911.53,19733249.6,40000000,,80000000,32238937.5,12285079.91,704770628.6,1945023028,,91982485.13,,2093149.1,2020-10-29,,9206458.17,204310175.6,,12897856.08,537271766.4,,1042308364,,,3448316.15,2020-4-24,171677063.1,,,,,,49348112.82,,,,,,,,7222243.81,,,,,,,,,,,,,,,142580588.8,186723847.2,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10520956,合并,4665938.23,30832353.62,455800,,,,26768989.65,
