resultno,reportdate,reportscope,reportperiod,scope,regioncode,industrytype
20190331340000G54,2019/03,合并,季报,all,340000,G54
20191231510000F52,2019/12,合并,年报,all,510000,F52
20190930320000N78,2019/09,合并,季报,all,320000,N78
20190930420000C29,2019/09,合并,季报,all,420000,C29
20200930110000A01,2020/09,合并,季报,all,110000,A01
20190630310000C28,2019/06,合并,半年报,all,310000,C28
20200331220000C32,2020/03,合并,季报,all,220000,C32
20200331450000C311,2020/03,合并,季报,all,450000,C31
20200331450000C31,2020/03,合并,季报,all,450000,C31
20190331330000K70,2019/03,合并,季报,all,330000,K70
20200630370000C38,2020/06,合并,半年报,all,370000,C38
20200930640000C22,2020/09,合并,季报,all,640000,C22
20191231430000Q85,2019/12,合并,年报,all,430000,Q85
20191231430000R85,2019/12,合并,年报,all,430000,R85
20190930130000G55,2019/09,合并,季报,all,130000,G55
20190331370000C34,2019/03,合并,季报,all,370000,C34
20191231350000C311,2019/12,合并,年报,all,350000,C31
20191231350000C31,2019/12,合并,年报,all,350000,C31
20190630650000C26,2019/06,合并,半年报,all,650000,C26
20190331320000D46,2019/03,合并,季报,all,320000,D46
20200331310000C24,2020/03,合并,季报,all,310000,C24
20200930370000B08,2020/09,合并,季报,all,370000,B08
20200331330000L72,2020/03,合并,季报,all,330000,L72
20200331630000C38,2020/03,合并,季报,all,630000,C38
20200331510000A03,2020/03,合并,季报,all,510000,A03
20200630110000C311,2020/06,合并,半年报,all,110000,C31
20200630110000C31,2020/06,合并,半年报,all,110000,C31
20200331210000F52,2020/03,合并,季报,all,210000,F52
20191231370000J67,2019/12,合并,年报,all,370000,J67
20190331330000R87,2019/03,合并,季报,all,330000,R87
20190930310000C18,2019/09,合并,季报,all,310000,C18
20190930110000L72,2019/09,合并,季报,all,110000,L72
20190930310000J69,2019/09,合并,季报,all,310000,J69
20190930410000C38,2019/09,合并,季报,all,410000,C38
20190930610000C23,2019/09,合并,季报,all,610000,C23
20190630420000J68,2019/06,合并,半年报,all,420000,J68
20190331350000C13,2019/03,合并,季报,all,350000,C13
20200630610000B11,2020/06,合并,半年报,all,610000,B11
20200331510000L72,2020/03,合并,季报,all,510000,L72
20191231320000I64,2019/12,合并,年报,all,320000,I64
20200331430000F52,2020/03,合并,季报,all,430000,F52
20200930650000I65,2020/09,合并,季报,all,650000,I65
20190331440000P83,2019/03,合并,季报,all,440000,P83
20190331440000Q83,2019/03,合并,季报,all,440000,Q83
20191231210000Q85,2019/12,合并,年报,all,210000,Q85
20191231210000R85,2019/12,合并,年报,all,210000,R85
20200331310000G55,2020/03,合并,季报,all,310000,G55
20190331320000C37,2019/03,合并,季报,all,320000,C37
20200331340000C27,2020/03,合并,季报,all,340000,C27
20191231350000C40,2019/12,合并,年报,all,350000,C40
20200930640000G53,2020/09,合并,季报,all,640000,G53
20200930440000E48,2020/09,合并,季报,all,440000,E48
20200331510000Q85,2020/03,合并,季报,all,510000,Q85
20200331510000R85,2020/03,合并,季报,all,510000,R85
20190930110000Q85,2019/09,合并,季报,all,110000,Q85
20190930110000R85,2019/09,合并,季报,all,110000,R85
20190331510000K70,2019/03,合并,季报,all,510000,K70
20190331440000M74,2019/03,合并,季报,all,440000,M74
20190331530000C26,2019/03,合并,季报,all,530000,C26
20200331500000D44,2020/03,合并,季报,all,500000,D44
20190930650000J67,2019/09,合并,季报,all,650000,J67
20200930360000Q85,2020/09,合并,季报,all,360000,Q85
20200930360000R85,2020/09,合并,季报,all,360000,R85
20190930440000G59,2019/09,合并,季报,all,440000,G59
20200930620000F52,2020/09,合并,季报,all,620000,F52
20190331220000F52,2019/03,合并,季报,all,220000,F52
20200630410000C19,2020/06,合并,半年报,all,410000,C19
20200331210000C30,2020/03,合并,季报,all,210000,C30
20200331320000C26,2020/03,合并,季报,all,320000,C26
20191231510000C30,2019/12,合并,年报,all,510000,C30
20190331440000J67,2019/03,合并,季报,all,440000,J67
20200331370000G54,2020/03,合并,季报,all,370000,G54
20200630120000C33,2020/06,合并,半年报,all,120000,C33
20200331650000E48,2020/03,合并,季报,all,650000,E48
20200630320000C28,2020/06,合并,半年报,all,320000,C28
20191231440000C34,2019/12,合并,年报,all,440000,C34
20190630110000F51,2019/06,合并,半年报,all,110000,F51
20191231230000C37,2019/12,合并,年报,all,230000,C37
20190630440000J69,2019/06,合并,半年报,all,440000,J69
20191231410000C37,2019/12,合并,年报,all,410000,C37
20190630440000C18,2019/06,合并,半年报,all,440000,C18
20200930120000Q85,2020/09,合并,季报,all,120000,Q85
20200930120000R85,2020/09,合并,季报,all,120000,R85
20191231370000P83,2019/12,合并,年报,all,370000,P83
20191231370000Q83,2019/12,合并,年报,all,370000,Q83
20200930230000C29,2020/09,合并,季报,all,230000,C29
20190930120000K70,2019/09,合并,季报,all,120000,K70
20191231230000D46,2019/12,合并,年报,all,230000,D46
20200331650000C39,2020/03,合并,季报,all,650000,C39
20200630320000G59,2020/06,合并,半年报,all,320000,G59
20200331500000C26,2020/03,合并,季报,all,500000,C26
20190630630000C27,2019/06,合并,半年报,all,630000,C27
20190331310000C35,2019/03,合并,季报,all,310000,C35
20191231330000C30,2019/12,合并,年报,all,330000,C30
20190630620000B11,2019/06,合并,半年报,all,620000,B11
20200331430000C30,2020/03,合并,季报,all,430000,C30
20190630650000C35,2019/06,合并,半年报,all,650000,C35
20200331310000C37,2020/03,合并,季报,all,310000,C37
20200331410000J66,2020/03,合并,季报,all,410000,J66
20200930650000B07,2020/09,合并,季报,all,650000,B07
20191231220000K70,2019/12,合并,年报,all,220000,K70
20191231350000C22,2019/12,合并,年报,all,350000,C22
20200930510000C13,2020/09,合并,季报,all,510000,C13
20190930650000C38,2019/09,合并,季报,all,650000,C38
20190331110000C13,2019/03,合并,季报,all,110000,C13
20190630510000C21,2019/06,合并,半年报,all,510000,C21
20200930430000C33,2020/09,合并,季报,all,430000,C33
20200930310000C34,2020/09,合并,季报,all,310000,C34
20200930410000I65,2020/09,合并,季报,all,410000,I65
20190630310000B06,2019/06,合并,半年报,all,310000,B06
20190630230000C26,2019/06,合并,半年报,all,230000,C26
20190331630000C14,2019/03,合并,季报,all,630000,C14
20191231610000B11,2019/12,合并,年报,all,610000,B11
20190930370000C24,2019/09,合并,季报,all,370000,C24
20200930440000C17,2020/09,合并,季报,all,440000,C17
20200630430000A03,2020/06,合并,半年报,all,430000,A03
20200331340000N78,2020/03,合并,季报,all,340000,N78
20200630330000F52,2020/06,合并,半年报,all,330000,F52
20190331120000M73,2019/03,合并,季报,all,120000,M73
20190331420000C39,2019/03,合并,季报,all,420000,C39
20200630510000C23,2020/06,合并,半年报,all,510000,C23
20200331110000B11,2020/03,合并,季报,all,110000,B11
20200930350000K70,2020/09,合并,季报,all,350000,K70
20200630440000C27,2020/06,合并,半年报,all,440000,C27
20190630370000C14,2019/06,合并,半年报,all,370000,C14
20200630310000A04,2020/06,合并,半年报,all,310000,A04
20190930410000J67,2019/09,合并,季报,all,410000,J67
20200930320000C25,2020/09,合并,季报,all,320000,C25
20200630370000R90,2020/06,合并,半年报,all,370000,R90
20200630370000S90,2020/06,合并,半年报,all,370000,S90
20190630420000D46,2019/06,合并,半年报,all,420000,D46
20191231370000C38,2019/12,合并,年报,all,370000,C38
20190630370000I65,2019/06,合并,半年报,all,370000,I65
20190630500000J66,2019/06,合并,半年报,all,500000,J66
20200331130000C36,2020/03,合并,季报,all,130000,C36
20190930460000C32,2019/09,合并,季报,all,460000,C32
20200630130000C38,2020/06,合并,半年报,all,130000,C38
20190930430000C40,2019/09,合并,季报,all,430000,C40
20200930440000J66,2020/09,合并,季报,all,440000,J66
20200930530000C34,2020/09,合并,季报,all,530000,C34
20200630370000J67,2020/06,合并,半年报,all,370000,J67
20190630990100C39,2019/06,合并,半年报,all,990100,C39
20190630340000A05,2019/06,合并,半年报,all,340000,A05
20200630320000C15,2020/06,合并,半年报,all,320000,C15
20190630310000N77,2019/06,合并,半年报,all,310000,N77
20190630410000C26,2019/06,合并,半年报,all,410000,C26
20200930410000C14,2020/09,合并,季报,all,410000,C14
20200930310000D45,2020/09,合并,季报,all,310000,D45
20190930320000C27,2019/09,合并,季报,all,320000,C27
20200930330000C13,2020/09,合并,季报,all,330000,C13
20200331370000J69,2020/03,合并,季报,all,370000,J69
20190331410000C28,2019/03,合并,季报,all,410000,C28
20200630350000C311,2020/06,合并,半年报,all,350000,C31
20200630350000C31,2020/06,合并,半年报,all,350000,C31
20190930450000F52,2019/09,合并,季报,all,450000,F52
20200630430000C35,2020/06,合并,半年报,all,430000,C35
20200930350000D46,2020/09,合并,季报,all,350000,D46
20190930510000C27,2019/09,合并,季报,all,510000,C27
20200331110000C27,2020/03,合并,季报,all,110000,C27
20200630510000C15,2020/06,合并,半年报,all,510000,C15
20200630340000C40,2020/06,合并,半年报,all,340000,C40
20190930440000C23,2019/09,合并,季报,all,440000,C23
20200630610000N78,2020/06,合并,半年报,all,610000,N78
20200630450000C27,2020/06,合并,半年报,all,450000,C27
20190930350000D44,2019/09,合并,季报,all,350000,D44
20190630540000I65,2019/06,合并,半年报,all,540000,I65
20200630320000F52,2020/06,合并,半年报,all,320000,F52
20190630310000C30,2019/06,合并,半年报,all,310000,C30
20200930610000E48,2020/09,合并,季报,all,610000,E48
20190930420000C311,2019/09,合并,季报,all,420000,C31
20190930420000C31,2019/09,合并,季报,all,420000,C31
20200930440000C21,2020/09,合并,季报,all,440000,C21
20200630370000C20,2020/06,合并,半年报,all,370000,C20
20190331430000C39,2019/03,合并,季报,all,430000,C39
20190630440000C13,2019/06,合并,半年报,all,440000,C13
20190630340000C33,2019/06,合并,半年报,all,340000,C33
20191231110000B07,2019/12,合并,年报,all,110000,B07
20200630500000F52,2020/06,合并,半年报,all,500000,F52
20200930440000E50,2020/09,合并,季报,all,440000,E50
20200930610000C39,2020/09,合并,季报,all,610000,C39
20200930110000J68,2020/09,合并,季报,all,110000,J68
20200930310000M73,2020/09,合并,季报,all,310000,M73
20190630310000C41,2019/06,合并,半年报,all,310000,C41
20200331350000B09,2020/03,合并,季报,all,350000,B09
20191231460000J69,2019/12,合并,年报,all,460000,J69
20190331140000C26,2019/03,合并,季报,all,140000,C26
20190930350000C35,2019/09,合并,季报,all,350000,C35
20200331120000C36,2020/03,合并,季报,all,120000,C36
20190630320000C21,2019/06,合并,半年报,all,320000,C21
20200930320000C13,2020/09,合并,季报,all,320000,C13
20200630420000Q85,2020/06,合并,半年报,all,420000,Q85
20200630420000R85,2020/06,合并,半年报,all,420000,R85
20190930230000F51,2019/09,合并,季报,all,230000,F51
20190930440000F52,2019/09,合并,季报,all,440000,F52
20200630530000C32,2020/06,合并,半年报,all,530000,C32
20200630440000G60,2020/06,合并,半年报,all,440000,G60
20200630340000C311,2020/06,合并,半年报,all,340000,C31
20200630340000C31,2020/06,合并,半年报,all,340000,C31
20191231620000C36,2019/12,合并,年报,all,620000,C36
20190630450000G54,2019/06,合并,半年报,all,450000,G54
20200930430000P83,2020/09,合并,季报,all,430000,P83
20200930430000Q83,2020/09,合并,季报,all,430000,Q83
20200630210000C35,2020/06,合并,半年报,all,210000,C35
20190930330000C27,2019/09,合并,季报,all,330000,C27
20200630330000C15,2020/06,合并,半年报,all,330000,C15
20200630430000D44,2020/06,合并,半年报,all,430000,D44
20190930150000C13,2019/09,合并,季报,all,150000,C13
20200630520000C39,2020/06,合并,半年报,all,520000,C39
20190331610000C38,2019/03,合并,季报,all,610000,C38
20191231330000N77,2019/12,合并,年报,all,330000,N77
20190331310000L72,2019/03,合并,季报,all,310000,L72
20190331110000J69,2019/03,合并,季报,all,110000,J69
20190630130000C311,2019/06,合并,半年报,all,130000,C31
20190630130000C31,2019/06,合并,半年报,all,130000,C31
20190331210000A04,2019/03,合并,季报,all,210000,A04
20200331450000I65,2020/03,合并,季报,all,450000,I65
20200331350000C34,2020/03,合并,季报,all,350000,C34
20190331540000C27,2019/03,合并,季报,all,540000,C27
20190630140000C15,2019/06,合并,半年报,all,140000,C15
20190331330000C24,2019/03,合并,季报,all,330000,C24
20190630640000D44,2019/06,合并,半年报,all,640000,D44
20190331450000R90,2019/03,合并,季报,all,450000,R90
20190331450000S90,2019/03,合并,季报,all,450000,S90
20200930140000C27,2020/09,合并,季报,all,140000,C27
20191231520000J66,2019/12,合并,年报,all,520000,J66
20190930140000C25,2019/09,合并,季报,all,140000,C25
20190630110000R90,2019/06,合并,半年报,all,110000,R90
20190630110000S90,2019/06,合并,半年报,all,110000,S90
20200331430000N77,2020/03,合并,季报,all,430000,N77
20191231320000C41,2019/12,合并,年报,all,320000,C41
20200630610000C34,2020/06,合并,半年报,all,610000,C34
20200331360000G54,2020/03,合并,季报,all,360000,G54
20191231370000C33,2019/12,合并,年报,all,370000,C33
20190331450000J67,2019/03,合并,季报,all,450000,J67
20191231500000C30,2019/12,合并,年报,all,500000,C30
20190930610000B06,2019/09,合并,季报,all,610000,B06
20190930610000N77,2019/09,合并,季报,all,610000,N77
20190331220000C15,2019/03,合并,季报,all,220000,C15
20190331520000D44,2019/03,合并,季报,all,520000,D44
20191231370000C42,2019/12,合并,年报,all,370000,C42
20200331510000C26,2020/03,合并,季报,all,510000,C26
20200630110000C14,2020/06,合并,半年报,all,110000,C14
20200630610000D45,2020/06,合并,半年报,all,610000,D45
20191231320000C30,2019/12,合并,年报,all,320000,C30
20200930650000C311,2020/09,合并,季报,all,650000,C31
20200930650000C31,2020/09,合并,季报,all,650000,C31
20190630650000A03,2019/06,合并,半年报,all,650000,A03
20190331320000I63,2019/03,合并,季报,all,320000,I63
20200331530000K70,2020/03,合并,季报,all,530000,K70
20200331440000C22,2020/03,合并,季报,all,440000,C22
20190930130000K70,2019/09,合并,季报,all,130000,K70
20200331460000P83,2020/03,合并,季报,all,460000,P83
20200331460000Q83,2020/03,合并,季报,all,460000,Q83
20191231310000E50,2019/12,合并,年报,all,310000,E50
20200630120000M74,2020/06,合并,半年报,all,120000,M74
20191231140000C39,2019/12,合并,年报,all,140000,C39
20190331360000C27,2019/03,合并,季报,all,360000,C27
20191231440000M73,2019/12,合并,年报,all,440000,M73
20190930120000D46,2019/09,合并,季报,all,120000,D46
20190331440000C20,2019/03,合并,季报,all,440000,C20
20190630130000C40,2019/06,合并,半年报,all,130000,C40
20200331420000C30,2020/03,合并,季报,all,420000,C30
20200331320000H61,2020/03,合并,季报,all,320000,H61
20200630650000A01,2020/06,合并,半年报,all,650000,A01
20200930510000F52,2020/09,合并,季报,all,510000,F52
20200930360000F51,2020/09,合并,季报,all,360000,F51
20190630460000C32,2019/06,合并,半年报,all,460000,C32
20200930130000C38,2020/09,合并,季报,all,130000,C38
20190930420000D46,2019/09,合并,季报,all,420000,D46
20200930370000R90,2020/09,合并,季报,all,370000,R90
20200930370000S90,2020/09,合并,季报,all,370000,S90
20190630230000J67,2019/06,合并,半年报,all,230000,J67
20190630440000I64,2019/06,合并,半年报,all,440000,I64
20191231110000A01,2019/12,合并,年报,all,110000,A01
20200930440000G56,2020/09,合并,季报,all,440000,G56
20190930500000J66,2019/09,合并,季报,all,500000,J66
20190930330000C21,2019/09,合并,季报,all,330000,C21
20200331440000J68,2020/03,合并,季报,all,440000,J68
20200630330000C13,2020/06,合并,半年报,all,330000,C13
20191231650000C14,2019/12,合并,年报,all,650000,C14
20200331110000E50,2020/03,合并,季报,all,110000,E50
20200630460000C30,2020/06,合并,半年报,all,460000,C30
20190630220000F51,2019/06,合并,半年报,all,220000,F51
20190630350000A03,2019/06,合并,半年报,all,350000,A03
20200930220000I63,2020/09,合并,季报,all,220000,I63
